taxlevel	rankID	taxon	daughterlevels	total	00_SrnOcean_DCM	01_SrnOcean_SURF	02_SrnOcean_MESO	03_SPac_DCM	04_SPac_SURF	05_SPac_MESO	06_NPac_DCM	07_NPac_MESO	08_NPac_SURF	09_NAtl_SURF	10_AraSea_MESO
6	0.2.21.4.4.1.2	Desulfobacula	0	2	0	0	0	0	0	0	0	0	2	0	0
6	0.2.21.4.4.1.3	Sva0081_sediment_group	0	2	0	0	0	0	0	0	0	0	0	0	2
6	0.2.21.4.4.1.4	unclassified	0	28	0	0	1	0	0	0	0	0	1	0	26
6	0.2.21.4.4.2.1	unclassified	0	11	0	0	0	0	0	6	0	4	0	0	1
6	0.2.21.4.4.3.1	Desulfopila	0	1	0	0	0	0	0	0	0	0	1	0	0
6	0.2.21.4.4.3.2	unclassified	0	3	0	0	0	0	1	0	0	0	1	1	0
6	0.2.21.4.4.4.1	Nitrospina	0	409	0	0	47	0	0	107	6	113	0	5	131
6	0.2.21.4.4.4.2	unclassified	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.2.21.4.5.1.1	Desulfovibrio	0	1	0	0	0	0	1	0	0	0	0	0	0
6	0.2.21.4.5.2.1	unclassified	0	2	0	0	0	0	1	1	0	0	0	0	0
6	0.2.21.4.6.1.1	unclassified	0	2	0	0	0	1	0	0	0	1	0	0	0
6	0.2.21.4.6.2.1	unclassified	0	7	0	0	0	1	0	1	2	0	3	0	0
6	0.2.21.4.7.1.1	unclassified	0	1	0	0	0	0	0	0	0	0	0	0	1
6	0.2.21.4.8.1.1	unclassified	0	7	0	0	0	2	0	0	3	1	0	1	0
6	0.2.21.4.8.2.1	Haliangium	0	1	0	0	0	0	0	0	1	0	0	0	0
6	0.2.21.4.8.3.1	unclassified	0	5	0	0	0	2	1	1	1	0	0	0	0
6	0.2.21.4.8.4.1	unclassified	0	3	0	0	0	0	0	0	2	1	0	0	0
6	0.2.21.4.8.5.1	Sandaracinus	0	1	0	0	0	1	0	0	0	0	0	0	0
6	0.2.21.4.8.5.2	unclassified	0	7	0	0	0	1	0	0	5	0	1	0	0
6	0.2.21.4.9.1.1	unclassified	0	3036	33	0	1100	69	7	518	302	667	38	36	266
6	0.2.21.4.10.1.1	unclassified	0	21	0	0	4	1	0	6	0	8	0	0	2
6	0.2.21.5.1.1.1	Arcobacter	0	5	1	0	1	0	0	0	0	0	0	0	3
6	0.2.21.5.2.1.1	unclassified	0	1	0	0	0	0	0	1	0	0	0	0	0
6	0.2.21.6.1.1.1	Aeromonas	0	49	27	20	1	1	0	0	0	0	0	0	0
6	0.2.21.6.1.1.2	Zobellella	0	1	0	0	0	0	0	0	1	0	0	0	0
6	0.2.21.6.1.1.3	unclassified	0	3	2	1	0	0	0	0	0	0	0	0	0
6	0.2.21.6.2.1.1	Aestuariibacter	0	72	0	0	0	26	5	3	0	20	1	0	17
6	0.2.21.6.2.1.2	Alteromonas	0	1604	1	1	3	515	28	56	16	586	2	0	396
6	0.2.21.6.2.1.3	BD1-7_clade	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.21.6.2.1.4	C1-B045	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.21.6.2.1.5	Chromatocurvus	0	5	0	0	0	3	0	0	0	0	1	1	0
6	0.2.21.6.2.1.6	Glaciecola	0	29	2	0	17	5	0	1	0	3	0	0	1
6	0.2.21.6.2.1.7	Haliea	0	2	0	0	0	0	0	0	1	0	1	0	0
6	0.2.21.6.2.1.8	Marinobacter	0	62	1	0	1	11	3	12	6	24	2	1	1
6	0.2.21.6.2.1.9	OM60(NOR5)_clade	0	7	4	2	1	0	0	0	0	0	0	0	0
6	0.2.21.6.2.1.10	SAR92_clade	0	1535	533	815	170	0	1	2	0	0	14	0	0
6	0.2.21.6.2.1.11	Spongiibacter	0	1	0	0	0	0	0	1	0	0	0	0	0
6	0.2.21.6.2.1.12	unclassified	0	594	39	83	31	159	25	22	5	130	13	3	84
6	0.2.21.6.2.2.1	unclassified	0	278	11	25	61	86	3	4	1	29	3	1	54
6	0.2.21.6.2.3.1	Colwellia	0	334	0	0	329	1	0	0	0	1	0	0	3
6	0.2.21.6.2.3.2	unclassified	0	25	0	0	25	0	0	0	0	0	0	0	0
6	0.2.21.6.2.4.1	Paraferrimonas	0	2	0	0	0	1	1	0	0	0	0	0	0
6	0.2.21.6.2.5.1	Idiomarina	0	105	0	0	1	90	1	4	1	1	3	1	3
6	0.2.21.6.2.6.1	Moritella	0	2	0	0	1	0	0	0	0	1	0	0	0
6	0.2.21.6.2.7.1	unclassified	0	3	0	0	0	1	0	0	0	0	0	0	2
6	0.2.21.6.2.8.1	Pseudoalteromonas	0	597	4	1	13	400	4	5	1	5	0	0	164
6	0.2.21.6.2.8.2	unclassified	0	12	0	0	0	12	0	0	0	0	0	0	0
6	0.2.21.6.2.9.1	Shewanella	0	2	0	0	0	0	0	0	0	1	1	0	0
6	0.2.21.6.3.1.1	unclassified	0	1	1	0	0	0	0	0	0	0	0	0	0
6	0.2.21.6.4.1.1	Allochromatium	0	1	0	0	0	0	0	1	0	0	0	0	0
6	0.2.21.6.4.1.2	Rheinheimera	0	3	0	0	0	0	0	0	2	1	0	0	0
6	0.2.21.6.4.2.1	unclassified	0	4	0	0	2	0	0	2	0	0	0	0	0
6	0.2.21.6.5.1.1	unclassified	0	5	0	0	0	0	0	0	0	1	4	0	0
6	0.2.21.6.6.1.1	Pantoea	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.21.6.6.1.2	Yersinia	0	1	0	1	0	0	0	0	0	0	0	0	0
6	0.2.21.6.6.1.3	unclassified	0	16	0	3	4	4	0	3	0	1	0	1	0
6	0.2.21.6.7.1.1	Arenicella	0	8	0	0	4	0	0	3	0	1	0	0	0
6	0.2.21.6.7.1.2	unclassified	0	12	0	0	2	0	0	3	0	4	0	0	3
6	0.2.21.6.8.1.1	unclassified	0	4085	559	471	389	512	229	421	271	481	286	223	243
6	0.2.21.6.9.1.1	unclassified	0	116	1	1	0	6	36	7	8	1	43	4	9
6	0.2.21.6.10.1.1	Coxiella	0	8	0	0	0	1	1	0	3	0	1	1	1
6	0.2.21.6.10.2.1	Legionella	0	5	0	0	0	0	0	4	0	0	0	1	0
6	0.2.21.6.11.1.1	Alcanivorax	0	32	0	0	2	6	1	13	2	6	2	0	0
6	0.2.21.6.11.2.1	unclassified	0	1	0	0	0	0	0	1	0	0	0	0	0
6	0.2.21.6.11.3.1	Chromohalobacter	0	30	0	0	1	11	1	16	0	0	1	0	0
6	0.2.21.6.11.3.2	Halomonas	0	146	1	0	19	59	2	44	5	8	1	0	7
6	0.2.21.6.11.3.3	Kushneria	0	1	0	0	0	1	0	0	0	0	0	0	0
6	0.2.21.6.11.3.4	Salicola	0	6	0	0	0	0	0	6	0	0	0	0	0
6	0.2.21.6.11.3.5	Salinicola	0	52	0	0	15	10	2	24	1	0	0	0	0
6	0.2.21.6.11.3.6	unclassified	0	133	0	0	9	91	1	30	1	1	0	0	0
6	0.2.21.6.11.4.1	Litoricola	0	6	0	0	0	0	3	2	0	0	1	0	0
6	0.2.21.6.11.5.1	unclassified	0	25	4	0	8	1	2	2	2	1	4	0	1
6	0.2.21.6.11.6.1	Amphritea	0	1	0	0	0	0	1	0	0	0	0	0	0
6	0.2.21.6.11.6.2	Balneatrix	0	969	546	389	33	0	0	0	1	0	0	0	0
6	0.2.21.6.11.6.3	Marinobacterium	0	4	0	0	0	4	0	0	0	0	0	0	0
6	0.2.21.6.11.6.4	Marinomonas	0	6	0	2	0	0	0	0	0	0	0	0	4
6	0.2.21.6.11.6.5	Oleibacter	0	48	0	0	5	2	2	3	16	20	0	0	0
6	0.2.21.6.11.6.6	Pseudospirillum	0	111	26	1	49	0	2	8	1	5	1	7	11
6	0.2.21.6.11.6.7	unclassified	0	93	31	34	3	1	2	1	4	12	1	1	3
6	0.2.21.6.11.7.1	unclassified	0	732	172	140	69	100	19	71	16	64	24	40	17
6	0.2.21.6.11.8.1	unclassified	0	2527	375	347	5	158	552	82	125	25	369	488	1
6	0.2.21.6.11.9.1	unclassified	0	5	2	3	0	0	0	0	0	0	0	0	0
6	0.2.21.6.11.10.1	Saccharospirillum	0	1	0	0	0	0	0	0	0	0	0	0	1
6	0.2.21.6.11.11.1	unclassified	0	2212	740	445	441	0	0	198	1	279	0	72	36
6	0.2.21.6.12.1.1	Marinicella	0	2	0	0	0	0	0	0	0	0	0	0	2
6	0.2.21.6.13.1.1	Mannheimia	0	1	0	0	0	1	0	0	0	0	0	0	0
6	0.2.21.6.14.1.1	Acinetobacter	0	4	0	0	3	0	0	0	1	0	0	0	0
6	0.2.21.6.14.1.2	Psychrobacter	0	50	1	0	23	0	0	0	5	4	0	16	1
6	0.2.21.6.14.1.3	unclassified	0	2	0	0	1	0	0	0	0	0	0	1	0
6	0.2.21.6.14.2.1	Azotobacter	0	1	0	0	0	0	1	0	0	0	0	0	0
6	0.2.21.6.14.2.2	Pseudomonas	0	97	1	0	2	15	6	24	21	26	0	2	0
6	0.2.21.6.14.2.3	unclassified	0	11	1	0	0	1	3	2	4	0	0	0	0
6	0.2.21.6.14.3.1	unclassified	0	4	0	0	0	1	1	0	1	1	0	0	0
6	0.2.21.6.15.1.1	Salinisphaera	0	29	0	0	10	2	1	16	0	0	0	0	0
6	0.2.21.6.16.1.1	Cycloclasticus	0	72	47	23	1	0	0	0	0	0	1	0	0
6	0.2.21.6.16.1.2	Marine_Methylotrophic_Group_3	0	113	77	36	0	0	0	0	0	0	0	0	0
6	0.2.21.6.16.1.3	Methylophaga	0	28	20	7	0	0	0	1	0	0	0	0	0
6	0.2.21.6.16.1.4	unclassified	0	74	42	31	1	0	0	0	0	0	0	0	0
6	0.2.21.6.16.2.1	unclassified	0	5	2	3	0	0	0	0	0	0	0	0	0
6	0.2.21.6.17.1.1	Photobacterium	0	9	2	1	0	0	1	1	0	1	0	0	3
6	0.2.21.6.17.1.2	Vibrio	0	9	0	0	0	1	0	3	0	0	0	0	5
6	0.2.21.6.17.1.3	unclassified	0	4	0	0	0	1	0	0	0	0	0	0	3
6	0.2.21.6.18.1.1	unclassified	0	56	0	0	6	6	17	9	2	6	0	9	1
6	0.2.21.6.18.2.1	Arenimonas	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.21.6.18.3.1	unclassified	0	3	0	0	0	0	0	1	0	1	0	1	0
6	0.2.21.7.1.1.1	unclassified	0	2	0	0	2	0	0	0	0	0	0	0	0
6	0.2.21.8.1.1.1	unclassified	0	4613	165	157	342	519	459	428	532	475	586	479	471
6	0.2.22.1.1.1.1	Spirochaeta	0	6	0	0	1	0	0	0	0	1	0	0	4
6	0.2.22.1.1.1.2	unclassified	0	1	0	0	0	0	0	0	0	0	1	0	0
6	0.2.23.1.1.1.1	unclassified	0	2	0	0	0	0	0	0	0	0	0	0	2
6	0.2.24.1.1.1.1	unclassified	0	1	0	0	0	0	0	1	0	0	0	0	0
6	0.2.25.1.1.1.1	unclassified	0	325	0	0	126	16	10	42	39	66	0	21	5
6	0.2.25.2.1.1.1	unclassified	0	41	0	0	1	0	6	6	2	4	19	1	2
6	0.2.25.2.2.1.1	Pelagicoccus	0	4	0	0	0	0	3	0	0	0	1	0	0
6	0.2.25.2.2.1.2	Puniceicoccus	0	12	0	0	1	0	2	2	2	1	4	0	0
6	0.2.25.2.2.1.3	unclassified	0	15	0	0	2	0	1	0	1	3	7	0	1
6	0.2.25.3.1.1.1	unclassified	0	89	0	0	14	8	10	12	11	15	7	10	2
6	0.2.25.4.1.1.1	unclassified	0	2	0	0	0	0	1	1	0	0	0	0	0
6	0.2.25.4.1.2.1	Rubritalea	0	13	0	0	11	1	1	0	0	0	0	0	0
6	0.2.25.4.1.3.1	Haloferula	0	3	0	0	3	0	0	0	0	0	0	0	0
6	0.2.25.4.1.3.2	Roseibacillus	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.25.4.1.3.3	unclassified	0	4	0	0	1	0	1	0	0	0	0	2	0
6	0.2.25.4.1.4.1	unclassified	0	30	0	0	7	3	3	4	4	6	0	3	0
6	0.3.1.1.1.1.1	unclassified	0	8	0	0	0	3	1	1	1	2	0	0	0
6	0.3.1.2.1.1.1	Streptophyta	0	35	9	4	8	2	1	0	5	2	4	0	0
6	0.3.1.2.2.1.1	unclassified	0	15	0	1	0	1	0	0	8	0	0	5	0
6	0.3.1.2.2.2.1	Pseudoscourfieldia	0	1	0	0	0	0	0	0	1	0	0	0	0
6	0.3.1.2.2.2.2	unclassified	0	1	0	0	0	0	0	0	0	0	1	0	0
6	0.3.1.2.3.1.1	unclassified	0	4	0	1	0	0	0	0	1	0	0	2	0
6	0.3.1.3.1.1.1	unclassified	0	1	0	0	0	0	0	1	0	0	0	0	0
6	0.3.2.1.1.1.1	unclassified	0	2	1	0	0	0	0	0	0	0	0	1	0
6	0.3.2.1.2.1.1	unclassified	0	1	1	0	0	0	0	0	0	0	0	0	0
6	0.3.3.1.1.1.1	unclassified	0	2226	345	177	473	133	47	134	331	405	90	83	8
6	0.3.4.1.1.1.1	Kinetoplastea	0	7	0	0	3	0	1	0	1	1	1	0	0
6	0.3.5.1.1.1.1	unclassified	0	395	321	53	11	2	5	0	2	0	1	0	0
6	0.3.5.1.2.1.1	unclassified	0	8	0	0	0	0	2	0	0	0	1	5	0
6	0.3.5.1.2.2.1	unclassified	0	1	0	0	0	0	0	0	0	0	1	0	0
6	0.3.5.1.2.3.1	unclassified	0	37	17	6	2	3	3	0	4	0	1	1	0
6	0.3.5.1.2.4.1	unclassified	0	101	82	11	7	0	0	1	0	0	0	0	0
6	0.3.5.1.3.1.1	unclassified	0	269	193	52	8	1	3	1	6	1	3	1	0
6	0.3.6.1.1.1.1	Arthropoda	0	8	1	0	7	0	0	0	0	0	0	0	0
6	0.3.6.1.1.1.2	Cnidaria	0	6	0	0	3	1	0	1	0	0	0	0	1
6	0.3.6.1.1.1.3	Craniata	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.3.6.1.1.1.4	Mollusca	0	1	0	0	0	0	0	0	0	0	0	1	0
6	0.3.6.1.1.1.5	Urochordata	0	1	0	0	0	0	0	0	0	0	0	1	0
6	0.3.6.1.1.1.6	unclassified	0	43	2	0	27	2	1	2	2	0	0	6	1
6	0.3.6.2.1.1.1	Ascomycota	0	16	0	0	8	1	0	3	0	2	0	1	1
6	0.3.6.2.1.1.2	Basidiomycota	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.3.6.2.1.1.3	unclassified	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.3.6.2.1.2.1	unclassified	0	27	1	1	2	2	4	0	12	0	2	3	0
6	0.3.6.2.1.3.1	Incertae_Sedis	0	3	1	2	0	0	0	0	0	0	0	0	0
6	0.3.6.2.2.1.1	unclassified	0	7	0	0	1	0	0	0	3	0	0	3	0
6	0.3.6.3.1.1.1	unclassified	0	26	4	2	6	1	2	0	6	3	0	2	0
6	0.3.7.1.1.1.1	unclassified	0	35	3	4	9	2	2	1	7	5	0	2	0
6	0.3.7.1.2.1.1	Litostomatea	0	2	1	0	1	0	0	0	0	0	0	0	0
6	0.3.7.1.2.1.2	Spirotrichea	0	49	20	17	8	0	0	1	1	0	1	1	0
6	0.3.7.1.2.1.3	unclassified	0	15	6	6	2	0	0	0	0	0	0	1	0
6	0.3.7.1.3.1.1	unclassified	0	45	1	0	13	2	0	6	8	10	2	2	1
6	0.3.7.1.3.2.1	Gymnodiniphycidae	0	44	1	9	13	2	3	3	2	9	0	2	0
6	0.3.7.1.3.2.2	Peridiniphycidae	0	45	10	5	21	0	3	0	4	0	1	1	0
6	0.3.7.1.3.2.3	Prorocentrales	0	9	2	1	3	0	0	0	2	1	0	0	0
6	0.3.7.1.3.2.4	unclassified	0	154	10	10	34	14	9	13	24	19	13	8	0
6	0.3.7.1.3.3.1	Amyloodinium	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.3.7.2.1.1.1	Globothalamea	0	2	0	0	0	0	0	1	0	1	0	0	0
6	0.3.7.3.1.1.1	unclassified	0	93	13	12	14	2	4	6	26	8	4	4	0
6	0.3.7.4.1.1.1	Ochromonadales	0	2	0	0	0	0	0	2	0	0	0	0	0
6	0.3.7.4.1.1.2	Synurales	0	2	0	2	0	0	0	0	0	0	0	0	0
6	0.3.7.4.1.1.3	unclassified	0	3	0	1	0	0	1	0	0	0	0	1	0
6	0.3.7.4.1.2.1	Bacillariophytina	0	6	0	3	3	0	0	0	0	0	0	0	0
6	0.3.7.4.1.2.2	Coscinodiscophytina	0	3	0	1	2	0	0	0	0	0	0	0	0
6	0.3.7.4.1.2.3	unclassified	0	5	0	2	3	0	0	0	0	0	0	0	0
6	0.3.7.4.1.3.1	Pedinellales	0	3	0	0	0	0	0	0	0	0	3	0	0
6	0.3.7.4.1.4.1	Nannochloropsis	0	10	1	0	1	0	0	2	2	0	0	4	0
6	0.3.7.4.1.4.2	unclassified	0	2	1	0	0	0	0	0	0	1	0	0	0
6	0.3.7.4.1.5.1	unclassified	0	102	13	11	7	3	12	0	21	3	10	22	0
6	0.3.7.4.1.6.1	Sarcinochrysidales	0	17	2	4	0	0	1	0	7	0	0	3	0
6	0.3.7.4.2.1.1	unclassified	0	3	2	1	0	0	0	0	0	0	0	0	0
6	0.3.7.4.3.1.1	unclassified	0	29	10	7	1	2	0	0	6	1	1	1	0
6	0.4.1.1.1.1.1	unclassified	0	3229	199	169	275	226	214	262	417	298	173	305	691
